date,manner_of_death,armed,age,gender,race,city,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,state
2018-11-20,shot,gun,71,Male,Unknown,Phoenix,False,attack,Not fleeing,False,0.0,0.0,Arizona
2018-11-20,shot,vehicle,33,Male,Black,Magnolia,False,attack,Not fleeing,False,-93.232,33.257,Arkansas
2018-11-21,shot,knife,22,Male,White,Stillwater,True,other,Not fleeing,True,-92.808,45.045,Minnesota
2018-11-21,shot,gun,52,Male,White,Franklinton,True,other,Not fleeing,False,0.0,0.0,Ohio
2018-11-21,shot,gun,42,Male,White,Lincoln Township,True,attack,Not fleeing,False,-84.889,43.951,Michigan
2018-11-21,shot,gun,48,Male,Black,Talladega,False,attack,Not fleeing,False,0.0,0.0,Alabama
2018-11-21,shot,knife,24,Male,Hispanic,Bell Gardens,False,attack,Not fleeing,False,-118.16,33.974,California
2018-11-21,shot,undetermined,0,Male,Unknown,Pasadena,False,attack,Foot,False,0.0,0.0,Texas
2018-11-22,shot,gun,21,Male,Black,Hoover,False,other,Not fleeing,False,-86.811,33.377,Alabama
2018-11-22,shot,machete,20,Male,White,Palmer,False,other,Foot,False,0.0,0.0,Alaska
2018-11-22,shot,gun,59,Male,White,Gunnison County,False,attack,Not fleeing,False,0.0,0.0,Colorado
2018-11-23,shot,gun,46,Male,White,Bremen,False,attack,Not fleeing,False,-87.219,37.361,Kentucky
2018-11-23,shot,gun,23,Male,Black,Detroit,False,attack,Not fleeing,False,-83.124,42.337,Michigan
2018-11-24,shot,vehicle,32,Male,Hispanic,South Salt Lake,True,attack,Car,False,0.0,0.0,Utah
2018-11-26,shot,knife,23,Female,Unknown,South Knoxville,True,attack,Not fleeing,False,0.0,0.0,Tennessee
2018-11-27,shot,gun,19,Male,White,Centennial,False,attack,Car,True,-104.877,39.579,Colorado
2018-11-27,shot,gun,64,Male,White,Clinton,True,attack,Not fleeing,False,-112.055,41.146,Utah
2018-11-27,shot,vehicle,35,Male,Black,Topeka,False,attack,Car,False,-95.661,39.072,Kansas
2018-11-27,shot,knife,41,Male,White,Virginia,False,attack,Not Specified,False,-92.535,47.521,Minnesota
2018-11-27,shot,gun,42,Male,Asian,Honolulu,True,attack,Not fleeing,False,0.0,0.0,Hawaii
2018-11-28,shot,gun,0,Male,Unknown,Lakewood,False,attack,Foot,False,-105.054,39.737,Colorado
2018-11-28,shot,gun,35,Male,White,Louisville,False,attack,Not Specified,True,-85.572,38.167,Kentucky
2018-11-28,shot,vehicle,33,Male,Hispanic,Vancouver,False,attack,Car,False,-122.561,45.674,Washington
2018-11-29,shot,gun,32,Male,Native American,Bemidji,False,other,Not fleeing,True,-94.896,47.498,Minnesota
2018-11-29,shot,unknown weapon,37,Male,White,Old Town,False,undetermined,Not fleeing,False,-68.676,44.921,Maine
2018-11-30,shot,gun,46,Male,Unknown,Phoenix,False,attack,Not fleeing,False,-112.134,33.48,Arizona
2018-11-30,shot,gun,37,Male,Hispanic,Ogden,False,attack,Not fleeing,True,0.0,0.0,Utah
2018-11-30,shot,gun,19,Male,White,New Underwood,True,attack,Car,False,0.0,0.0,South Dakota
2018-12-01,shot,meat cleaver,65,Male,Black,Pensacola,False,attack,Not fleeing,False,0.0,0.0,Florida
2018-12-01,shot,straight edge razor,30,Male,Black,Tamarac,True,attack,Not fleeing,False,-80.255,26.213,Florida
2018-12-01,shot and Tasered,knife,43,Male,Black,Las Vegas,False,attack,Not fleeing,True,0.0,0.0,Nevada
2018-12-04,shot,toy weapon,18,Male,Hispanic,Ogden,False,attack,Not fleeing,True,-111.995,41.245,Utah
2018-12-05,shot,gun,27,Male,Hispanic,Napa,True,attack,Foot,False,-122.285,38.31,California
2018-12-05,shot,knife,41,Male,White,Philadephia,False,attack,Not fleeing,False,-75.097,39.99,Pennsylvania
2018-12-05,shot,gun,41,Male,White,Martinez,False,attack,Foot,False,-122.098,38.009,California
2018-12-05,shot,knife,33,Male,Black,Richmond,False,attack,Not fleeing,False,-77.466,37.548,Virginia
2018-12-06,shot,gun,53,Male,Black,Henry County,True,attack,Not fleeing,False,-84.17,33.456,Georgia
2018-12-06,shot,gun,42,Male,White,Redding,False,attack,Car,False,-122.312,40.508,California
2018-12-06,shot,gun,46,Male,White,Pahrump,True,attack,Not fleeing,True,-116.008,36.252,Nevada
2018-12-07,shot,unknown weapon,51,Male,Hispanic,Fort Pierce,False,attack,Not fleeing,False,-80.336,27.447,Florida
2018-12-07,shot,gun,16,Male,Black,Columbus,False,attack,Not fleeing,False,-82.967,39.973,Ohio
2018-12-08,shot,knife,41,Male,White,West Wendover,False,other,Car,False,-114.067,40.739,Nevada
2018-12-09,shot,gun,24,Male,Black,Savannah,False,attack,Not fleeing,False,-81.2,32.04,Georgia
2018-12-09,shot,toy weapon,23,Male,Black,Torrance,False,other,Not fleeing,True,-118.311,33.83,California
2018-12-09,shot,gun,50,Male,White,Springdale,False,attack,Not fleeing,False,-94.062,36.152,Arkansas
2018-12-10,shot,gun,41,Male,White,Noble County,False,attack,Car,False,-97.327,36.479,Oklahoma
2018-12-10,shot,knife,23,Male,White,Fredonia,True,attack,Not fleeing,False,-79.322,42.434,New York
2018-12-10,shot,knife,33,Male,White,Redwood City,True,other,Not fleeing,False,-122.229,37.478,California
2018-12-11,shot,gun,25,Female,White,Bibb County,False,attack,Not fleeing,False,-83.762,32.756,Georgia
2018-12-11,shot,gun,30,Female,Asian,Pahoa,False,attack,Not fleeing,False,-154.92,19.529,Hawaii
2018-12-11,shot,gun,58,Male,White,Rangley,True,other,Not fleeing,True,-108.824,40.097,Colorado
2018-12-11,shot,knife,47,Male,Black,Buffalo,True,attack,Foot,False,-78.891,42.946,New York
2018-12-11,shot,knife,22,Male,White,Pope County,False,other,Car,False,0.0,0.0,Arkansas
2018-12-11,shot,gun,27,Female,Black,Calhoun,False,attack,Not fleeing,False,-84.951,34.499,Georgia
2018-12-12,shot,vehicle,29,Male,Black,St. Louis,False,attack,Car,False,-90.263,38.702,Missouri
2018-12-12,shot,gun,43,Male,White,Jacksonville,False,attack,Not fleeing,False,-81.601,30.177,Florida
2018-12-12,shot,toy weapon,18,Male,White,Jacksonville,False,attack,Not fleeing,False,-81.657,30.429,Florida
2018-12-12,shot,gun,19,Male,Hispanic,Albuquerque,True,attack,Foot,False,-106.587,35.123,New Mexico
2018-12-13,shot,gun,42,Male,Black,Memphis,True,attack,Not fleeing,False,-89.93,35.203,Tennessee
2018-12-15,shot,knife,57,Male,White,Shirley,True,other,Not fleeing,False,-72.872,40.787,New York
2018-12-15,shot,knife,35,Male,Hispanic,Hanford,False,attack,Not fleeing,False,-119.591,36.299,California
2018-12-16,shot,gun,50,Male,White,Mesa,True,attack,Not fleeing,False,-111.615,33.437,Arizona
2018-12-16,shot,gun,60,Male,White,Apple Creek,True,other,Not Specified,True,-81.839,40.752,Ohio
2018-12-16,shot,knife,35,Male,White,Oklahoma City,True,other,Not fleeing,False,0.0,0.0,Oklahoma
2018-12-16,shot,gun,46,Male,Black,Kansas City,False,attack,Not fleeing,False,-94.649,39.11,Kansas
2018-12-16,shot,knife,47,Female,Black,Darlington County,True,other,Not fleeing,False,-79.891,34.321,South Carolina
2018-12-17,shot,gun,0,Male,Unknown,Phoenix,False,attack,Not fleeing,False,0.0,0.0,Arizona
2018-12-17,shot,gun,0,Male,White,Natomas,False,other,Not fleeing,False,0.0,0.0,California
2018-12-18,shot,gun,31,Female,Black,Hopewell,False,attack,Foot,False,-77.293,37.295,Virginia
2018-12-18,shot,gun,24,Male,White,Terre Haute,False,attack,Car,False,0.0,0.0,Indiana
2018-12-18,shot,unarmed,27,Male,Black,Franklin Township,False,attack,Car,False,-75.653,40.838,Pennsylvania
2018-12-18,shot,gun,27,Male,White,Union City,False,attack,Not Specified,False,-79.847,41.89,Pennsylvania
2018-12-19,shot,gun,0,Male,Unknown,Fort Worth,True,attack,Not fleeing,False,-97.276,32.713,Texas
2018-12-19,shot,undetermined,0,Male,Unknown,Phoenix,False,attack,Not fleeing,False,-112.004,33.473,Arizona
2018-12-20,shot,gun,0,Male,Unknown,Lake Elsinore,False,attack,Car,False,-117.333,33.685,California
2018-12-20,shot,Taser,23,Male,White,Toledo,False,attack,Not fleeing,False,-83.534,41.657,Ohio
2018-12-21,shot,gun,57,Male,Hispanic,Azusa,False,attack,Not fleeing,False,-117.934,34.12,California
2018-12-21,shot,knife,56,Male,White,Springfield,False,other,Not fleeing,False,-85.623,30.198,Florida
2018-12-23,shot,gun,36,Male,Hispanic,Albuquerque,True,attack,Not fleeing,False,-106.559,35.08,New Mexico
2018-12-23,shot,gun,0,Male,Asian,Wailuku,False,attack,Car,True,-156.502,20.884,Hawaii
2018-12-24,shot,gun,0,Male,Hispanic,Albuquerque,False,attack,Not fleeing,False,-106.606,35.107,New Mexico
2018-12-25,shot,vehicle,24,Female,Hispanic,San Jose,False,attack,Car,False,-121.923,37.311,California
2018-12-25,shot,gun,34,Male,Hispanic,Buckeye,False,attack,Not fleeing,False,-112.571,33.436,Arizona
2018-12-26,shot,vehicle,17,Male,Black,Lakeland,False,attack,Car,False,-81.95,28.039,Florida
2018-12-26,shot,gun,21,Male,White,Rector,False,attack,Not fleeing,False,-90.293,36.259,Arkansas
2018-12-26,shot,gun,35,Male,Black,Clearwater,True,attack,Not fleeing,False,-82.779,27.965,Florida
2018-12-28,shot,gun,34,Male,White,Tullahoma,False,attack,Not fleeing,False,-86.24,35.39,Tennessee
2018-12-28,shot,gun,56,Male,White,Crawfordsville,False,other,Not fleeing,False,0.0,0.0,Indiana
2018-12-28,shot,machete,35,Male,Black,Port Arthur,False,other,Not fleeing,False,-93.957,29.875,Texas
2018-12-28,shot,gun,46,Male,White,Phoenix,False,other,Not fleeing,False,-112.168,33.611,Arizona
2018-12-29,shot,gun,42,Male,White,St. Joseph,False,attack,Not fleeing,False,-94.845,39.758,Missouri
2018-12-30,shot,machete,49,Male,White,Llano,False,other,Not fleeing,False,-98.675,30.756,Texas
2018-12-30,shot,pole,44,Male,Black,Rockford,True,attack,Not fleeing,False,-89.106,42.273,Illinois
2018-12-30,shot and Tasered,knife,45,Male,White,Danbury,False,other,Not fleeing,False,-73.444,41.386,Connecticut
2018-12-31,shot,gun,36,Male,Asian,Seattle,False,attack,Foot,True,-122.345,47.699,Washington
2018-12-31,shot,gun,45,Male,White,Fort Dodge,False,attack,Car,False,-94.168,42.497,Iowa
2018-12-31,shot,undetermined,34,Male,Hispanic,Longmont,True,other,Foot,False,-105.107,40.199,Colorado
2018-12-31,shot,knife,18,Male,Unknown,Van Nuys,False,other,Not fleeing,True,-118.429,34.194,California
2019-01-01,shot,gun,26,Male,White,Davidson County,False,attack,Foot,False,-80.145,35.515,North Carolina
2019-01-01,shot,vehicle,28,Male,Black,Shallotte,False,other,Car,False,-78.368,33.979,North Carolina
2019-01-02,shot,vehicle,35,Male,Black,Niles,False,attack,Foot,False,-80.754,41.189,Ohio
2019-01-02,shot,knife,20,Male,Black,Whitehaven,False,other,Not fleeing,True,-90.02,35.047,Tennessee
2019-01-02,shot,Taser,33,Male,White,San Antonio,False,attack,Other,False,-98.409,29.509,Texas
2019-01-03,shot,gun,39,Male,Hispanic,San Antonio,False,attack,Not Specified,False,-98.504,29.37,Texas
2019-01-03,shot,gun,63,Male,White,Greenport,True,attack,Not fleeing,False,-72.359,41.103,New York
2019-01-03,shot,knife,27,Male,White,Albert Lea,True,attack,Not Specified,False,-93.371,43.646,Minnesota
2019-01-03,shot,gun,33,Male,Hispanic,Visalia,True,attack,Not fleeing,False,-119.291,36.341,California
2019-01-03,shot,gun,27,Male,Black,Millbrook,False,other,Car,False,-86.392,32.466,Alabama
2019-01-03,shot,gun,31,Male,White,Bozeman,False,other,Not fleeing,False,-111.056,45.647,Montana
2019-01-04,shot,gun,33,Male,Black,Treme,True,attack,Not fleeing,True,-90.079,29.968,Louisiana
2019-01-04,shot,vehicle,39,Male,White,Amarillo,False,attack,Car,False,-101.841,35.175,Texas
2019-01-04,shot,toy weapon,27,Male,White,San Marcos,False,other,Car,False,-97.955,29.874,Texas
2019-01-04,shot,gun,32,Male,Black,Houston,True,attack,Not fleeing,False,-95.4,29.827,Texas
2019-01-05,shot,ax,29,Male,Hispanic,Fresno,False,other,Not fleeing,False,-119.759,36.812,California
2019-01-05,shot,gun,81,Male,Unknown,Union County,False,attack,Not fleeing,False,-81.587,34.728,South Carolina
2019-01-05,shot,gun,28,Male,Hispanic,Lemon Grove,False,other,Not fleeing,False,-117.033,32.746,California
2019-01-05,shot,gun,50,Male,White,Milwaukie,False,attack,Not fleeing,False,-122.639,45.417,Oregon
2019-01-05,shot,gun,55,Male,White,Santa Clara,False,attack,Not fleeing,False,0.0,0.0,California
2019-01-06,shot,gun,42,Male,Black,Hurricane,False,attack,Car,False,0.0,0.0,West Virginia
2019-01-06,shot,knife,0,Male,Unknown,Glen Valley,False,other,Not fleeing,False,-117.317,33.869,California
2019-01-06,shot,gun,0,Male,White,Cache,False,attack,Not fleeing,False,-98.633,34.639,Oklahoma
2019-01-06,shot and Tasered,knife,36,Male,Black,Portland,True,other,Not fleeing,False,-122.564,45.511,Oregon
2019-01-06,shot,gun,38,Male,Asian,Houston,False,other,Not fleeing,False,-95.496,29.935,Texas
2019-01-07,shot,gun,38,Male,Hispanic,Kent,False,attack,Car,False,-122.215,47.378,Washington
2019-01-07,shot,baseball bat,35,Male,White,Spokane,False,attack,Not fleeing,True,0.0,0.0,Washington
2019-01-07,shot,knife,42,Male,White,Tulsa,False,attack,Not fleeing,False,-95.941,36.137,Oklahoma
2019-01-08,shot,gun,53,Male,Unknown,Leadwood,False,attack,Not fleeing,False,-90.593,37.867,Missouri
2019-01-08,shot and Tasered,beer bottle,33,Male,Unknown,Midland,True,attack,Not fleeing,False,-102.004,32.032,Texas
2019-01-10,shot,gun,70,Male,Black,Eclectic,False,other,Not fleeing,False,-86.1,32.677,Alabama
2019-01-10,shot,gun and vehicle,29,Male,White,Wichita,False,attack,Car,False,-97.339,37.699,Kansas
2019-01-11,shot,gun,26,Male,Black,Lake Charles,False,other,Other,False,-93.183,30.274,Louisiana
2019-01-11,shot,gun,20,Male,Black,Arlington,False,attack,Foot,False,-97.132,32.75,Texas
2019-01-11,shot,gun,30,Male,Hispanic,Eugene,False,attack,Not fleeing,True,-123.166,44.079,Oregon
2019-01-11,shot,gun,19,Male,Black,Phoenix,False,other,Not fleeing,False,-112.255,33.509,Arizona
2019-01-11,shot and Tasered,ax,0,Male,Unknown,Huntsville,False,other,Not fleeing,False,-95.571,30.714,Texas
2019-01-12,shot,hatchet,48,Male,White,Colorado Springs,False,other,Not fleeing,False,-104.834,38.814,Colorado
2019-01-12,shot,toy weapon,58,Male,White,Dearborn County,True,attack,Not fleeing,False,-85.056,39.247,Indiana
2019-01-13,shot,unarmed,38,Male,Hispanic,Calabasas,False,other,Car,False,-118.665,34.15,California
2019-01-13,shot,gun,28,Male,Hispanic,Cathedral City,False,attack,Not fleeing,False,-116.458,33.823,California
2019-01-13,shot,gun,34,Male,White,White Lake,False,other,Not fleeing,False,0.0,0.0,South Dakota
2019-01-13,shot,knife,43,Male,Unknown,Lakewood,True,attack,Not fleeing,False,-122.523,47.177,Washington
2019-01-14,shot,gun,45,Male,Black,Linda,False,attack,Not fleeing,False,-121.554,39.128,California
2019-01-14,shot,gun,62,Male,Unknown,Gainesville,False,other,Not fleeing,False,-83.885,34.328,Georgia
2019-01-14,shot,unarmed,18,Male,Hispanic,Pueblo,False,other,Car,False,-104.713,38.366,Colorado
2019-01-14,shot,gun,25,Male,Hispanic,El Paso,False,other,Foot,False,0.0,0.0,Texas
2019-01-14,shot,knife,38,Male,Black,Vacaville,False,attack,Foot,False,-121.98,38.354,California
2019-01-14,shot,gun,33,Male,White,Odessa,False,attack,Not fleeing,False,-102.402,31.915,Texas
2019-01-14,shot,gun,39,Male,Black,Logan Township,False,attack,Not fleeing,False,-75.377,39.779,New Jersey
2019-01-15,shot,gun,58,Male,White,Aurora,False,other,Not fleeing,False,-104.861,39.69,Colorado
2019-01-15,shot,gun,48,Male,White,Roseville,False,attack,Car,False,0.0,0.0,California
2019-01-15,shot,toy weapon,14,Male,Hispanic,Tempe,False,other,Foot,True,0.0,0.0,Arizona
2019-01-15,shot,vehicle,18,Male,Black,Atlanta,False,other,Car,False,-84.404,33.744,Georgia
2019-01-15,shot,gun,22,Male,Black,St. Louis,False,attack,Foot,False,-90.261,38.679,Missouri
2019-01-16,shot,unarmed,46,Male,White,Fort Lupton,True,undetermined,Car,True,-104.818,40.087,Colorado
2019-01-16,shot,vehicle,0,Male,Black,West Memphis,False,other,Car,False,-90.163,35.154,Arkansas
2019-01-16,shot,vehicle,0,Female,White,West Memphis,False,other,Car,False,-90.163,35.154,Arkansas
2019-01-16,shot,gun,57,Male,White,Sperry,True,other,Foot,True,-95.978,36.264,Oklahoma
2019-01-16,shot,knife,32,Male,White,Charlotte,False,other,Foot,False,-80.915,35.181,North Carolina
2019-01-16,shot,gun,31,Male,Black,Silver Spring,False,other,Foot,False,-77.031,38.995,Maryland
2019-01-18,shot,gun,64,Male,White,O'Fallon,True,attack,Not fleeing,False,-90.722,38.795,Missouri
2019-01-19,shot,unarmed,35,Male,White,St. Louis Park,True,undetermined,Not fleeing,False,-93.374,44.954,Minnesota
2019-01-19,shot,ax,42,Male,White,Clackamas County,False,attack,Not fleeing,False,-122.732,45.125,Oregon
2019-01-19,shot,vehicle,30,Male,White,Knoxville,False,other,Car,False,-83.972,35.998,Tennessee
2019-01-20,shot,gun,26,Male,White,Billings,False,attack,Foot,False,-108.508,45.797,Montana
2019-01-21,shot,unarmed,37,Male,Hispanic,Las Vegas,True,other,Car,False,-115.144,36.171,Nevada
2019-01-22,shot,unarmed,21,Male,Black,Atlanta,False,undetermined,Foot,False,-84.491,33.752,Georgia
2019-01-23,shot,unarmed,20,Male,White,Flagstaff,False,undetermined,Foot,False,-111.681,35.188,Arizona
2019-01-23,shot,knife,46,Male,Black,Spokane,False,other,Not Specified,False,-117.426,47.691,Washington
2019-01-23,shot,undetermined,0,Male,Native American,Naschitti,False,undetermined,Not Specified,False,-108.682,36.065,New Mexico
2019-01-23,shot,gun,20,Male,Hispanic,Flagstaff,False,attack,Foot,False,-111.679,35.192,Arizona
2019-01-23,shot and Tasered,knife,46,Male,White,South Haven,True,attack,Not fleeing,True,-87.143,41.536,Indiana
2019-01-24,shot,unarmed,24,Female,White,St. Louis,False,other,Not fleeing,False,-90.25,38.564,Missouri
2019-01-24,shot,unarmed,26,Male,Hispanic,Ehrenberg,False,other,Car,False,-114.505,33.618,Arizona
2019-01-25,shot,gun,60,Male,White,Dyersburg,False,attack,Not fleeing,False,-89.432,36.112,Tennessee
2019-01-25,shot,gun,48,Male,Unknown,Garland,True,attack,Not fleeing,False,-96.643,32.861,Texas
2019-01-25,shot,gun,69,Male,Unknown,North Escambia,True,attack,Not fleeing,False,-87.483,30.962,Florida
2019-01-27,shot,vehicle,25,Male,Native American,Rosebud,False,attack,Car,False,-100.853,43.233,South Dakota
2019-01-28,shot,gun,29,Male,Hispanic,Jackson,False,attack,Foot,False,-84.402,42.244,Michigan
2019-01-28,shot,unarmed,58,Female,White,Houston,False,attack,Not fleeing,False,-95.282,29.709,Texas
2019-01-28,shot,gun,59,Male,White,Houston,False,attack,Not fleeing,False,-95.282,29.709,Texas
2019-01-28,shot,gun,46,Male,Black,Newark,False,other,Car,True,-74.189,40.732,New Jersey
2019-01-28,shot,toy weapon,55,Male,White,Wichita,False,attack,Not fleeing,False,-97.316,37.632,Kansas
2019-01-28,shot,unknown weapon,27,Male,Black,Mercury,False,other,Car,False,-116.046,37.177,Nevada
2019-01-28,shot,gun,30,Male,White,Kirkwood,False,attack,Car,False,-75.79,42.1,New York
2019-01-28,shot,gun,52,Male,Unknown,Butte County,False,attack,Car,False,-121.858,39.464,California
2019-01-28,shot and Tasered,knife,45,Male,White,Tehama County,False,other,Other,False,-122.204,40.308,California
2019-01-29,shot,vehicle,51,Male,Asian,Kalihi,False,attack,Car,False,-157.864,21.332,Hawaii
2019-01-29,shot,gun,27,Male,Hispanic,Austin,True,attack,Car,True,-97.726,30.163,Texas
2019-01-30,shot,gun,47,Male,White,Phoenix,False,attack,Foot,False,-112.065,33.541,Arizona
2019-01-30,shot,unknown weapon,52,Male,White,Midland,False,attack,Not fleeing,False,-102.233,31.909,Texas
2019-01-31,shot,gun,24,Male,Unknown,Passaic,False,other,Foot,False,-74.134,40.867,New Jersey
2019-02-01,shot,vehicle,45,Male,Hispanic,Denver,False,attack,Car,False,-105.019,39.713,Colorado
2019-02-02,shot,knife,47,Male,White,Flagstaff,True,attack,Not fleeing,True,-111.606,35.207,Arizona
2019-02-02,shot,gun,68,Male,Black,Buford,False,attack,Not fleeing,False,-84.028,34.081,Georgia
2019-02-02,shot,knife,40,Male,Black,Stockton,False,attack,Not fleeing,False,-121.354,38.013,California
2019-02-03,shot,gun,18,Male,White,Orange Park,False,other,Not fleeing,False,-81.795,30.126,Florida
2019-02-03,shot,vehicle,35,Male,Hispanic,Waukegan,False,attack,Car,True,-87.845,42.364,Illinois
2019-02-04,shot,gun,80,Male,White,Clarksburg,False,attack,Not fleeing,False,-80.349,39.292,West Virginia
2019-02-04,shot,gun,44,Male,Black,Farmville,False,attack,Not fleeing,False,-78.385,37.32,Virginia
2019-02-05,shot,gun,31,Male,Black,Shreveport,True,attack,Foot,False,-93.81,32.456,Louisiana
2019-02-06,shot,gun,20,Male,White,LaSalle,False,attack,Not Specified,False,-104.697,40.36,Colorado
2019-02-06,shot,gun,43,Male,Black,Walter Hill,True,attack,Not fleeing,False,-86.382,36.008,Tennessee
2019-02-06,shot and Tasered,knife,48,Male,Unknown,Edinburg,True,attack,Not fleeing,False,-98.2,26.337,Texas
2019-02-06,shot,gun,25,Male,White,Stone County,False,attack,Car,True,-89.171,30.801,Mississippi
2019-02-06,shot,box cutter,38,Male,Black,Joilet,False,attack,Not fleeing,False,-88.086,41.517,Illinois
2019-02-07,shot,knife,34,Male,Hispanic,Seattle,False,attack,Not fleeing,True,-122.343,47.705,Washington
2019-02-07,shot,knife,58,Male,White,Madera,True,attack,Not fleeing,True,-120.078,36.975,California
2019-02-07,shot,unarmed,38,Male,White,Snyder,False,undetermined,Not fleeing,False,-100.938,32.706,Texas
2019-02-07,shot,undetermined,29,Male,White,Banning,False,undetermined,Not Specified,False,-116.866,33.938,California
2019-02-07,shot,gun,40,Male,White,Memphis,False,attack,Not fleeing,False,-89.866,35.166,Tennessee
2019-02-07,shot,gun,49,Male,White,Barberton,False,attack,Not fleeing,False,-81.604,40.977,Ohio
2019-02-08,shot,unarmed,25,Male,White,Bakersfield,False,other,Not fleeing,False,-119.257,35.292,California
2019-02-08,shot,knife,32,Male,Unknown,New York,False,attack,Not fleeing,False,-73.988,40.711,New York
2019-02-09,shot,gun,21,Male,Black,Vallejo,False,other,Not fleeing,True,-122.222,38.134,California
2019-02-09,shot,knife,57,Male,White,Virginia Beach,True,attack,Not fleeing,False,-76.191,36.832,Virginia
2019-02-09,shot,gun,28,Male,Hispanic,Bailey,False,other,Not fleeing,True,-78.017,35.828,North Carolina
2019-02-09,shot,gun,25,Male,White,Del City,False,attack,Not fleeing,False,-97.426,35.449,Oklahoma
2019-02-10,shot,knife,58,Male,White,Waukesha,True,attack,Not fleeing,False,-88.244,42.983,Wisconsin
2019-02-10,shot,gun,34,Male,Black,Greenville County,True,attack,Not fleeing,True,-82.418,34.803,South Carolina
2019-02-11,shot,unarmed,34,Male,White,Montgomery,True,other,Not fleeing,False,0.0,0.0,West Virginia
2019-02-11,shot,gun,24,Male,Black,Crestwood,False,attack,Car,False,-85.49,38.348,Kentucky
2019-02-11,shot,gun,32,Male,Asian,Redding,False,attack,Foot,False,-122.346,40.543,California
2019-02-12,shot,knife,58,Male,Black,Defiance,False,other,Not fleeing,False,-84.35,41.276,Ohio
2019-02-12,shot,gun,20,Male,Black,Cinco Ranch,False,attack,Car,False,-95.756,29.734,Texas
2019-02-12,shot,gun,19,Male,Black,Cinco Ranch,False,attack,Car,False,-95.756,29.734,Texas
2019-02-12,shot,gun,46,Male,White,Fresno,False,attack,Not fleeing,False,-120.517,37.299,California
2019-02-13,shot,gun,28,Male,White,Fairbanks,False,attack,Not fleeing,False,-147.678,64.855,Alaska
2019-02-13,shot,gun,47,Male,White,Apex,False,attack,Not fleeing,False,-78.838,35.716,North Carolina
2019-02-14,shot,knife,47,Male,Hispanic,Los Angeles,False,other,Not fleeing,False,-118.259,34.049,California
2019-02-14,shot,knife,34,Male,White,Aspers,False,attack,Not fleeing,False,-77.233,39.979,Pennsylvania
2019-02-14,shot,gun,0,Male,White,San Jose,False,attack,Car,False,-121.928,37.386,California
2019-02-15,shot,gun,45,Male,Black,Aurora,False,attack,Not fleeing,False,-88.331,41.753,Illinois
2019-02-16,shot,gun,17,Male,Black,Chicago,False,other,Car,False,-87.626,41.854,Illinois
2019-02-16,shot,gun,34,Male,Asian,Clinton,False,attack,Not fleeing,False,-90.319,32.352,Mississippi
2019-02-17,shot,gun,48,Male,Hispanic,Napa Valley,False,attack,Not fleeing,True,-122.346,38.274,California
2019-02-17,shot,gun,37,Female,Unknown,Claiborne County,False,attack,Foot,False,0.0,0.0,Tennessee
2019-02-17,shot,gun,32,Male,Black,New Orleans,False,attack,Not fleeing,False,-90.091,29.962,Louisiana
2019-02-18,shot,unarmed,20,Male,Asian,Honolulu,False,attack,Not fleeing,False,-157.857,21.307,Hawaii
2019-02-18,shot,gun,31,Male,Black,Pelehatchie,True,attack,Not fleeing,False,-89.789,32.32,Mississippi
2019-02-19,shot,knife,16,Male,Asian,Vancouver,False,attack,Not fleeing,False,-122.561,45.612,Washington
2019-02-19,shot,machete,24,Male,Black,Baltimore,False,other,Not fleeing,False,-76.779,39.362,Maryland
2019-02-20,shot,gun,39,Male,Black,Norwich,True,attack,Car,False,-72.195,41.705,Connecticut
2019-02-20,shot,vehicle,26,Male,White,Honolulu,False,attack,Car,False,-158.016,21.443,Hawaii
2019-02-22,shot,vehicle,30,Male,Black,Little Rock,False,attack,Car,True,-92.356,34.742,Arkansas
2019-02-22,shot,gun,36,Male,Other,Boston,False,attack,Car,False,-71.072,42.329,Massachusetts
2019-02-22,shot,gun,28,Male,White,Walton,False,attack,Not fleeing,False,-81.435,38.602,West Virginia
2019-02-22,shot,vehicle,21,Male,Black,Miami Gardens,False,attack,Car,False,-80.204,25.948,Florida
2019-02-22,shot,knife,36,Male,Hispanic,Poteet,False,other,Car,False,-98.575,29.044,Texas
2019-02-23,shot,gun,28,Male,White,Carrollton,False,attack,Car,True,-96.907,32.955,Texas
2019-02-23,shot,gun,24,Male,White,Victorville,True,attack,Not fleeing,False,-117.273,34.471,California
2019-02-23,shot,gun,29,Male,White,Clarksville,False,other,Foot,False,-87.431,36.592,Tennessee
2019-02-23,shot,gun,44,Male,White,Blountville,False,attack,Not fleeing,False,-82.355,36.576,Tennessee
2019-02-24,shot,undetermined,41,Male,White,Flint,False,undetermined,Car,False,-83.684,43.009,Michigan
2019-02-25,shot,knife,38,Male,White,Springfield,True,other,Not Specified,False,-93.314,37.165,Missouri
2019-02-25,shot,gun,40,Male,White,Denver,False,other,Not fleeing,False,-104.996,39.736,Colorado
2019-02-26,shot,vehicle,20,Female,White,McIntosh County,False,attack,Car,False,-81.447,31.471,Georgia
2019-02-26,shot,gun,27,Male,White,Miltona,False,other,Not fleeing,True,-95.291,46.044,Minnesota
2019-02-26,shot,gun,51,Male,White,Huger,False,attack,Not fleeing,False,-79.759,33.028,South Carolina
2019-02-26,shot,gun,48,Male,White,Struthers,False,attack,Not fleeing,False,-80.604,41.046,Ohio
